SALES_DTL_ID,COMP_CODE,DIV_CODE,DOC_TYPE,INVNO,SM_CODE,INVDATE,ITEM_SERIAL,ITEM_CODE,ISCOMBOITEM,IS_REG_ITEM,SIZE,QTY,SALES_RATE,PUR_RATE,ITEM_DISCOUNT,NET_SALES_RATE,ANY_GIFT_ITEM,GIFT_ITEM_DESC,AMOUNT,NET_VALUE,TAX_PRCNT,Sales_Amnt,CST_AMT,CASHIER_CODE,CBU,DOC,MBU,DOM,ISDELETED,DELETEDON,DELETEDBY,VAT_PCT,Unit_Pur_Cost,Stk_Source_Refno,BTDI,DT_BTDI,BTDI_BY,hsn_code,gst_tax_pct,gst_tax_amnt,cgst_tax_amnt,sgst_tax_amnt,igst_tax_amnt,gst_sales_tax_amnt,item_desc
10825,C015,DIV19,INC,INC/00000303/19-20/FF15D94D-2061-406C-B1B7-A9CA425A9819,13,00:00.0,1,6183,0,0,13,1,240,0,0,240,0,NULL,240,240,0,0,0,CSH001,joypur,03:53.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,11.43,5.71,5.71,0,228.57,Footwear-Syn
10826,C015,DIV19,INC,INC/00000303/19-20/FF15D94D-2061-406C-B1B7-A9CA425A9819,13,00:00.0,2,634,0,0,13,1,310,0,0,310,0,NULL,310,310,0,0,0,CSH001,joypur,03:53.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.76,7.38,7.38,0,295.24,Footwear-Syn
10827,C015,DIV19,INR,INR/00000156/19-20/6AA781C7-3EE1-4AF4-AA4A-F92AFB58C5ED,11,00:00.0,1,114063,0,0,1,1,325,0,0,325,0,NULL,325,325,0,0,0,CSH001,joypur,07:05.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,49.58,24.79,24.79,0,275.42,Belt
10828,C015,DIV19,INR,INR/00000156/19-20/6AA781C7-3EE1-4AF4-AA4A-F92AFB58C5ED,11,00:00.0,2,13879,0,0,1,1,345,0,0,345,0,NULL,345,345,0,0,0,CSH001,joypur,07:05.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,52.63,26.31,26.31,0,292.37,Belt
10829,C015,DIV19,INR,INR/00000156/19-20/6AA781C7-3EE1-4AF4-AA4A-F92AFB58C5ED,11,00:00.0,3,13887,0,0,1,1,579,0,0,579,0,NULL,579,579,0,0,0,CSH001,joypur,07:05.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,88.32,44.16,44.16,0,490.68,Belt
10830,C015,DIV19,INR,INR/00000156/19-20/6AA781C7-3EE1-4AF4-AA4A-F92AFB58C5ED,11,00:00.0,4,1822,0,0,1,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,07:05.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,45.61,22.81,22.81,0,253.39,Wallet
10831,C015,DIV19,INR,INR/00000156/19-20/6AA781C7-3EE1-4AF4-AA4A-F92AFB58C5ED,11,00:00.0,5,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,07:05.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
10832,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,14,00:00.0,1,85863,0,1,10,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
10833,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,1,00:00.0,2,13889,0,0,1,1,374,0,0,374,0,NULL,374,374,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,57.05,28.53,28.53,0,316.95,Belt
10834,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,1,00:00.0,3,8873,0,0,1,1,400,0,0,400,0,NULL,400,400,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,61.02,30.51,30.51,0,338.98,Wallet
10835,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,12,00:00.0,4,20998,0,1,1,2,40,0,0,40,0,NULL,80,80,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.81,1.9,1.9,0,76.19,Socks
10836,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,12,00:00.0,5,100707,0,1,1,3,65,0,0,65,0,NULL,195,195,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,9.29,4.64,4.64,0,185.71,Socks
10837,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,12,00:00.0,6,20973,0,1,1,1,70,0,0,70,0,NULL,70,70,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.33,1.67,1.67,0,66.67,Socks
10838,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,12,00:00.0,7,100706,0,1,1,1,65,0,0,65,0,NULL,65,65,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.1,1.55,1.55,0,61.9,Socks
10839,C015,DIV19,INR,INR/00000157/19-20/F99872BE-45A4-4F28-AF6F-02F479394CD2,10,00:00.0,8,3632,0,1,1,1,47,0,0,47,0,NULL,47,47,0,0,0,CSH001,joypur,11:43.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,7.17,3.58,3.58,0,39.83,Polish
10840,C015,DIV19,INC,INC/00000304/19-20/84A9977D-4343-4F92-92EB-AC0B08C0C6DF,16,00:00.0,1,200850,0,1,9,1,690,0,0,690,0,NULL,690,690,0,0,0,CSH001,joypur,13:17.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,32.86,16.43,16.43,0,657.14,Footwear-Syn
10841,C015,DIV19,INC,INC/00000304/19-20/84A9977D-4343-4F92-92EB-AC0B08C0C6DF,2,00:00.0,2,82450,0,1,7,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,13:17.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
10842,C015,DIV19,INR,INR/00000158/19-20/2C5DCB05-0B97-4944-A1A3-C370BFE35219,16,00:00.0,1,22313,0,1,7,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,13:49.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
10843,C015,DIV19,INC,INC/00000305/19-20/6057E91D-6CC0-4766-BA2A-BA2E85894A94,11,00:00.0,1,13890,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,22:48.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,70.93,35.47,35.47,0,394.07,Belt
10844,C015,DIV19,INC,INC/00000306/19-20/376BAF4B-62A8-4150-AF74-E843D164F9A3,6,00:00.0,1,6748,0,1,7,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,28:22.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
10845,C015,DIV19,INC,INC/00000307/19-20/14D2F722-D743-4223-BEE8-11C3E44B58DA,2,00:00.0,1,85878,0,1,9,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,31:28.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
10846,C015,DIV19,INR,INR/00000159/19-20/C6762BFA-97B4-4BDB-82AA-224471CEA2F1,12,00:00.0,1,82450,0,1,9,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,32:18.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
10847,C015,DIV19,INR,INR/00000159/19-20/C6762BFA-97B4-4BDB-82AA-224471CEA2F1,1,00:00.0,2,3628,0,1,1,1,56,0,0,56,0,NULL,56,56,0,0,0,CSH001,joypur,32:18.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,8.54,4.27,4.27,0,47.46,Polish
10848,C015,DIV19,INC,INC/00000308/19-20/20D306E7-12CD-4A66-A778-D7C769F0E498,10,00:00.0,1,1019,0,0,1,1,205,0,0,205,0,NULL,205,205,0,0,0,CSH001,joypur,34:10.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,31.27,15.64,15.64,0,173.73,Belt
10849,C015,DIV19,INR,INR/00000160/19-20/1D468F50-D796-4A5C-9FC8-40BFEAB59CD9,10,00:00.0,1,107118,0,1,1,1,205,0,0,205,0,NULL,205,205,0,0,0,CSH001,joypur,35:09.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,31.27,15.64,15.64,0,173.73,Wallet
10850,C015,DIV19,INR,INR/00000161/19-20/1087BE22-F3E9-4170-8C18-18E516E87498,2,00:00.0,1,85878,0,1,10,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,36:13.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
10851,C015,DIV19,INC,INC/00000309/19-20/7F258E83-1565-493D-BD6B-36C3822ED4F6,6,00:00.0,1,60038,0,0,7,1,460,0,0,460,0,NULL,460,460,0,0,0,CSH001,joypur,37:50.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,21.9,10.95,10.95,0,438.1,Footwear-Syn
10852,C015,DIV19,INC,INC/00000309/19-20/7F258E83-1565-493D-BD6B-36C3822ED4F6,16,00:00.0,2,22367,0,1,7,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,37:50.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
10853,C015,DIV19,INR,INR/00000162/19-20/99133375-DE1E-4516-8221-EFEF6D9081AE,14,00:00.0,1,201647,0,1,8,1,260,0,0,260,0,NULL,260,260,0,0,0,CSH001,joypur,38:53.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,12.38,6.19,6.19,0,247.62,Footwear-Syn
10854,C015,DIV19,INR,INR/00000162/19-20/99133375-DE1E-4516-8221-EFEF6D9081AE,14,00:00.0,2,3629,0,1,1,1,56,0,0,56,0,NULL,56,56,0,0,0,CSH001,joypur,38:53.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,8.54,4.27,4.27,0,47.46,Polish
10855,C015,DIV19,INR,INR/00000162/19-20/99133375-DE1E-4516-8221-EFEF6D9081AE,14,00:00.0,3,3628,0,1,1,1,56,0,0,56,0,NULL,56,56,0,0,0,CSH001,joypur,38:53.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,8.54,4.27,4.27,0,47.46,Polish
10856,C015,DIV19,INC,INC/00000310/19-20/7D29903A-ED31-4775-A072-541093DBF76C,13,00:00.0,1,15875,0,0,1,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,39:33.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,53.39,26.69,26.69,0,296.61,Schl-Bag
10857,C015,DIV19,INC,INC/00000311/19-20/04EF120D-42CC-4866-B6A0-263F53726C4E,10,00:00.0,1,101128,0,0,1,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,48:45.6,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,10.71,5.36,5.36,0,89.29,NonLth-Bag
10858,C015,DIV19,INC,INC/00000312/19-20/1D70BF82-E3EE-4206-A67F-A3E8F86F4864,16,00:00.0,1,201202,0,1,7,1,755,0,0,755,0,NULL,755,755,0,0,0,CSH001,joypur,51:10.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,35.95,17.98,17.98,0,719.05,Footwear-Lth
10859,C015,DIV19,INC,INC/00000313/19-20/24F402F2-E735-453F-98AE-2A1A8664E148,6,00:00.0,1,100706,0,1,1,1,65,0,0,65,0,NULL,65,65,0,0,0,CSH001,joypur,56:23.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.1,1.55,1.55,0,61.9,Socks
10860,C015,DIV19,INC,INC/00000314/19-20/CFFF4ED9-8B89-416E-BB16-A24FAE3A32E8,13,00:00.0,1,24769,0,1,1,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,56:44.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,51.86,25.93,25.93,0,288.14,Schl-Bag
10861,C015,DIV19,INC,INC/00000315/19-20/396E5B57-36A2-460C-ADD4-A791BEDC3BDC,6,00:00.0,1,19341,0,0,6,1,150,0,0,150,0,NULL,150,150,0,0,0,CSH001,joypur,01:59.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,7.14,3.57,3.57,0,142.86,Footwear-Syn
10862,C015,DIV19,INC,INC/00000315/19-20/396E5B57-36A2-460C-ADD4-A791BEDC3BDC,6,00:00.0,2,60091,0,0,7,1,300,0,0,300,0,NULL,300,300,0,0,0,CSH001,joypur,01:59.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.29,7.14,7.14,0,285.71,Footwear-Syn
10863,C015,DIV19,INC,INC/00000316/19-20/26211371-33F1-462C-BD58-255AD44D7AF9,6,00:00.0,1,201537,0,1,7,1,260,0,0,260,0,NULL,260,260,0,0,0,CSH001,joypur,02:45.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,12.38,6.19,6.19,0,247.62,Footwear-Syn
10864,C015,DIV19,INC,INC/00000317/19-20/5505CC25-0686-43F8-981D-A4ADB6A14009,16,00:00.0,1,4242,0,0,7,1,845,0,0,845,0,NULL,845,845,0,0,0,CSH001,joypur,04:34.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,40.24,20.12,20.12,0,804.76,Footwear-Lth
10865,C015,DIV19,INC,INC/00000317/19-20/5505CC25-0686-43F8-981D-A4ADB6A14009,1,00:00.0,2,502350,0,1,1,2,445,0,0,445,0,NULL,890,890,0,0,0,CSH001,joypur,04:34.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,135.76,67.88,67.88,0,754.24,Wallet
10866,C015,DIV19,INC,INC/00000317/19-20/5505CC25-0686-43F8-981D-A4ADB6A14009,1,00:00.0,3,102383,0,1,1,1,560,0,0,560,0,NULL,560,560,0,0,0,CSH001,joypur,04:34.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,85.42,42.71,42.71,0,474.58,Wallet
10867,C015,DIV19,INC,INC/00000318/19-20/06AA70BF-445D-4B2D-B034-344F49A21AAD,16,00:00.0,1,200209,0,1,10,1,620,0,0,620,0,NULL,620,620,0,0,0,CSH001,joypur,08:24.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.52,14.76,14.76,0,590.48,Footwear-Lth
10868,C015,DIV19,INC,INC/00000319/19-20/A05C19F4-5AF7-41C3-8F43-7787D7850512,12,00:00.0,1,23209,0,1,8,1,1600,0,0,1600,0,NULL,1600,1600,0,0,0,CSH001,joypur,10:26.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,244.07,122.03,122.03,0,1355.93,Footwear-Lth
10869,C015,DIV19,INC,INC/00000319/19-20/A05C19F4-5AF7-41C3-8F43-7787D7850512,1,00:00.0,2,102392,0,1,1,1,495,0,0,495,0,NULL,495,495,0,0,0,CSH001,joypur,10:26.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,75.51,37.75,37.75,0,419.49,Wallet
10870,C015,DIV19,INC,INC/00000319/19-20/A05C19F4-5AF7-41C3-8F43-7787D7850512,1,00:00.0,3,13884,0,0,1,1,625,0,0,625,0,NULL,625,625,0,0,0,CSH001,joypur,10:26.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,95.34,47.67,47.67,0,529.66,Belt
10871,C015,DIV19,INC,INC/00000319/19-20/A05C19F4-5AF7-41C3-8F43-7787D7850512,10,00:00.0,4,3632,0,1,1,1,47,0,0,47,0,NULL,47,47,0,0,0,CSH001,joypur,10:26.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,7.17,3.58,3.58,0,39.83,Polish
10872,C015,DIV19,INC,INC/00000320/19-20/DA98D996-CFCC-410F-8C6C-E15EAB4CD7BB,6,00:00.0,1,104411,0,1,6,1,380,0,0,380,0,NULL,380,380,0,0,0,CSH001,joypur,10:57.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,18.1,9.05,9.05,0,361.9,Footwear-Syn
10873,C015,DIV19,INC,INC/00000320/19-20/DA98D996-CFCC-410F-8C6C-E15EAB4CD7BB,6,00:00.0,2,60347,0,0,5,1,360,0,0,360,0,NULL,360,360,0,0,0,CSH001,joypur,10:57.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,17.14,8.57,8.57,0,342.86,Footwear-Syn
10874,C015,DIV19,INR,INR/00000163/19-20/242C9457-AFE0-438D-8377-803716D70AD0,12,00:00.0,1,13892,0,0,1,1,439,0,0,439,0,NULL,439,439,0,0,0,CSH001,joypur,11:56.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,66.97,33.48,33.48,0,372.03,Belt
10875,C015,DIV19,INC,INC/00000321/19-20/17F076D9-E01C-46B2-B002-C23B434D7C7D,6,00:00.0,1,100822,0,1,8,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,14:27.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
10876,C015,DIV19,INC,INC/00000321/19-20/17F076D9-E01C-46B2-B002-C23B434D7C7D,6,00:00.0,2,60034,0,0,8,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,14:27.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.24,7.12,7.12,0,284.76,Footwear-Syn
10877,C015,DIV19,INC,INC/00000321/19-20/17F076D9-E01C-46B2-B002-C23B434D7C7D,14,00:00.0,3,104506,0,0,10,1,890,0,0,890,0,NULL,890,890,0,0,0,CSH001,joypur,14:27.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,42.38,21.19,21.19,0,847.62,Footwear-Syn
10878,C015,DIV19,INC,INC/00000322/19-20/BF46B6D7-D466-4468-A067-C7EE27BE804F,16,00:00.0,1,201523,0,1,8,1,800,0,0,800,0,NULL,800,800,0,0,0,CSH001,joypur,15:15.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,38.1,19.05,19.05,0,761.9,Footwear-Syn
10879,C015,DIV19,INC,INC/00000323/19-20/76E70DB2-8937-465D-986E-8A93A9563D02,6,00:00.0,1,105606,0,1,5,1,399,0,0,399,0,NULL,399,399,0,0,0,CSH001,joypur,18:06.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,19,9.5,9.5,0,380,Footwear-Syn
10880,C015,DIV19,INR,INR/00000164/19-20/4DE81E1C-12E4-43D2-9837-B9884E768FD5,12,00:00.0,1,82424,0,1,6,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,20:07.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
10881,C015,DIV19,INR,INR/00000164/19-20/4DE81E1C-12E4-43D2-9837-B9884E768FD5,12,00:00.0,2,2058,0,0,7,1,665,0,0,665,0,NULL,665,665,0,0,0,CSH001,joypur,20:07.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.67,15.83,15.83,0,633.33,Footwear-Lth
10882,C015,DIV19,INR,INR/00000164/19-20/4DE81E1C-12E4-43D2-9837-B9884E768FD5,5,00:00.0,3,20973,0,1,1,1,70,0,0,70,0,NULL,70,70,0,0,0,CSH001,joypur,20:07.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.33,1.67,1.67,0,66.67,Socks
10883,C015,DIV19,INR,INR/00000164/19-20/4DE81E1C-12E4-43D2-9837-B9884E768FD5,11,00:00.0,4,13889,0,0,1,1,374,0,0,374,0,NULL,374,374,0,0,0,CSH001,joypur,20:07.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,57.05,28.53,28.53,0,316.95,Belt
10884,C015,DIV19,INR,INR/00000164/19-20/4DE81E1C-12E4-43D2-9837-B9884E768FD5,10,00:00.0,5,1019,0,0,1,1,205,0,0,205,0,NULL,205,205,0,0,0,CSH001,joypur,20:07.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,31.27,15.64,15.64,0,173.73,Belt
10885,C015,DIV19,INC,INC/00000324/19-20/2AC6EC26-48DA-4ADC-9BFB-5DCD73C7F35B,10,00:00.0,1,15123,0,0,1,1,510,0,0,510,0,NULL,510,510,0,0,0,CSH001,joypur,21:06.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,77.8,38.9,38.9,0,432.2,Wallet
10886,C015,DIV19,INC,INC/00000325/19-20/F789F226-46C2-4A83-9BA3-DC2511EA4E5D,6,00:00.0,1,105606,0,1,6,1,399,0,0,399,0,NULL,399,399,0,0,0,CSH001,joypur,29:44.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,19,9.5,9.5,0,380,Footwear-Syn
10887,C015,DIV19,INC,INC/00000325/19-20/F789F226-46C2-4A83-9BA3-DC2511EA4E5D,6,00:00.0,2,6348,0,1,6,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,29:44.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
10888,C015,DIV19,INC,INC/00000326/19-20/0EB38BB1-0065-447C-8BD9-A346A99C41FB,6,00:00.0,1,10229,0,0,5,1,250,0,0,250,0,NULL,250,250,0,0,0,CSH001,joypur,30:29.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,11.9,5.95,5.95,0,238.1,Footwear-Syn
10889,C015,DIV19,INR,INR/00000165/19-20/BAA07B5C-FBBC-4A19-910C-15B4409F4371,2,00:00.0,1,82439,0,1,6,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,32:58.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
10890,C015,DIV19,INR,INR/00000165/19-20/BAA07B5C-FBBC-4A19-910C-15B4409F4371,10,00:00.0,2,3634,0,1,1,1,33,0,0,33,0,NULL,33,33,0,0,0,CSH001,joypur,32:58.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.03,2.52,2.52,0,27.97,Polish
10891,C015,DIV19,INR,INR/00000165/19-20/BAA07B5C-FBBC-4A19-910C-15B4409F4371,10,00:00.0,3,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,32:58.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
10892,C015,DIV19,INR,INR/00000165/19-20/BAA07B5C-FBBC-4A19-910C-15B4409F4371,6,00:00.0,4,106803,0,1,8,1,490,0,0,490,0,NULL,490,490,0,0,0,CSH001,joypur,32:58.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.33,11.67,11.67,0,466.67,Footwear-Syn
10893,C015,DIV19,INR,INR/00000165/19-20/BAA07B5C-FBBC-4A19-910C-15B4409F4371,6,00:00.0,5,24019,0,1,8,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,32:58.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
10894,C015,DIV19,INC,INC/00000327/19-20/7BAB9EAA-F18A-4887-90E4-83712A5FF63F,13,00:00.0,1,13906,0,0,1,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,36:08.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,93.05,46.53,46.53,0,516.95,Schl-Bag
10895,C015,DIV19,INR,INR/00000166/19-20/E8BDF1F6-E2BD-41A3-9137-A2E099DB522C,12,00:00.0,1,18310,0,0,9,1,399,0,0,399,0,NULL,399,399,0,0,0,CSH001,joypur,39:23.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,19,9.5,9.5,0,380,Footwear-Lth
10896,C015,DIV19,INR,INR/00000167/19-20/72F374BE-3022-4A5F-A667-E8D52AFD000B,6,00:00.0,1,11005,0,0,6,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,43:01.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
10897,C015,DIV19,INR,INR/00000167/19-20/72F374BE-3022-4A5F-A667-E8D52AFD000B,6,00:00.0,2,5334,0,1,6,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,43:01.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,16.19,8.1,8.1,0,323.81,Footwear-Syn
10898,C015,DIV19,INR,INR/00000168/19-20/1A1F2BCD-99B7-4330-9EC0-05998EAF6A9C,13,00:00.0,1,634,0,0,11,1,310,0,0,310,0,NULL,310,310,0,0,0,CSH001,joypur,44:08.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.76,7.38,7.38,0,295.24,Footwear-Syn
10899,C015,DIV19,INR,INR/00000168/19-20/1A1F2BCD-99B7-4330-9EC0-05998EAF6A9C,10,00:00.0,2,15104,0,0,1,1,355,0,0,355,0,NULL,355,355,0,0,0,CSH001,joypur,44:08.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,54.15,27.08,27.08,0,300.85,Wallet
